Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_5MeV_7314.root,4.912336850709736,88.54636850984096,619,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,M,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
107,81.42731456047748,124.55256759690819,4.9071114776692415,0, 0, 0, 0, 4, 2, 1, 0, 4, 2, 1, 0
109,44.25298450483177,100.4182925898772,4.901006924014945,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
111,11.041619665279576,24.17805712445419,4.918348349108232,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
112,152.9056242706403,272.616065019388,4.917716130724246,1, 1, 0, 0, 8, 8, 0, 0, 9, 9, 0, 0
113,5.749127595490138,11.550107100551982,4.892618910927725,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
114,123.42600633630255,314.2783029794324,4.917478912673305,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115,45.73089285407769,124.56045746521659,4.901926155847137,2, 2, 0, 0, 6, 4, 0, 1, 8, 5, 0, 1
116,36.426290364625416,74.04832707558101,4.91349223079795,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
117,11.732402626295753,24.394336244899367,4.914054016229835,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118,14.808774360825213,45.53547194950424,4.925769968586916,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
119,135.8501711818685,308.1732562841647,4.929768651239944,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
121,62.7441592723176,121.09027040133155,4.913647267447756,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
279,96.12378085854812,198.38777871767164,4.919717534097803,3, 3, 0, 0, 12, 8, 1, 1, 15, 8, 2, 1
280,91.51059579546877,193.70367009475282,4.92060747604676,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
281,178.50536412741252,335.0232247051112,4.910636845606649,3, 3, 0, 0, 19, 15, 1, 1, 22, 14, 3, 1
283,0.3310996793931345,4.073224793649892,4.928879114405777,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
284,38.80648330829698,87.0291855991198,4.914206984249651,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
285,24.51537760728622,46.97690957622143,4.913398501178645,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
287,116.79802777244615,228.64712170224212,4.906298607892526,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
291,5.188102457530873,12.670064619199682,4.895438965325093,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
292,61.31291163628067,122.30191403427767,4.911962399389809,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
293,190.091183386947,325.7429801112533,4.9033736274848545,1, 1, 0, 0, 7, 5, 0, 1, 8, 6, 0, 1
295,144.24843352046344,277.03034880583215,4.899489280907185,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
296,72.17403449404618,118.9420076393869,4.917053217325005,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
298,145.7399661743873,301.5537985444541,4.924953169005386,2, 2, 0, 0, 11, 9, 0, 1, 13, 9, 1, 1
299,174.4829784972693,334.54561236398087,4.911138465702557,2, 2, 0, 0, 10, 7, 1, 0, 12, 7, 1, 1
300,17.292560126034918,48.0874406230285,4.911390065173577,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
301,106.83434139280985,174.74381424059968,4.895939165952618,1, 1, 0, 0, 7, 5, 0, 1, 8, 4, 0, 2
302,193.60404888489245,333.89710800687794,4.909146374607925,4, 4, 0, 0, 19, 14, 1, 1, 23, 15, 2, 1
303,4.279369021732423,4.461311825007604,4.927992303582073,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
304,164.5969767897815,344.9645337810339,4.9042871474881835,3, 1, 1, 0, 15, 15, 0, 0, 18, 14, 2, 0
305,94.06448722621474,197.40575116992582,4.914349026445911,2, 2, 0, 0, 3, 3, 0, 0, 5, 5, 0, 0
