Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_8MeV_5659.root,7.938505044743196,62.73813963762193,618,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,ce42311,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
364,66.702379587392,236.6509432102414,7.936547884602331,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
365,75.01871792733154,207.17827895700418,7.951425043013646,1, 1, 0, 0, 9, 6, 0, 1, 10, 7, 0, 1
367,100.28434747530463,343.6725176154374,7.9234998655470115,3, 1, 1, 0, 16, 8, 1, 2, 19, 8, 2, 2
369,52.02001991336785,211.53240247189362,7.944543237781733,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
370,57.62348077402899,189.13875068376478,7.941044194173644,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
371,109.4130161434982,338.72729884611584,7.934833977977291,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
653,111.665899178929,285.4611135202761,7.925679895676036,0, 0, 0, 0, 4, 2, 0, 1, 4, 2, 0, 1
655,61.59624245009628,238.60596014874992,7.944898142588702,1, 1, 0, 0, 9, 9, 0, 0, 10, 8, 1, 0
658,106.7333305311429,366.08758669753604,7.941377980015181,2, 2, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0
662,159.59385907959242,410.7145299944283,7.936183120496212,2, 2, 0, 0, 4, 4, 0, 0, 6, 6, 0, 0
663,110.7563004593234,317.3596356751948,7.943901130001256,1, 1, 0, 0, 9, 5, 0, 2, 10, 6, 0, 2
664,57.89406411609817,185.07166190754418,7.935731088853787,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
668,43.54714122545509,60.12191054447136,7.940787022732334,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
670,110.97702284232022,287.5869560983475,7.936312702539203,0, 0, 0, 0, 6, 3, 0, 1, 6, 3, 0, 1
671,42.04199067966104,93.87079223600837,7.930172767281356,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
673,85.61214781184263,348.996010658512,7.944726316586463,2, 2, 0, 0, 7, 5, 0, 1, 9, 5, 0, 2
674,10.703984656930492,9.041169386955762,7.933563210769304,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
676,30.309760236908538,100.38710693494706,7.935125809411968,2, 2, 0, 0, 1, 1, 0, 0, 3, 3, 0, 0
677,21.395539576019495,14.665672424462699,7.947956445034604,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
678,138.00346704375536,376.22640338644464,7.936982472960503,6, 4, 1, 0, 6, 6, 0, 0, 12, 8, 1, 1
679,114.06668802913678,327.9996815431266,7.916563837892211,3, 3, 0, 0, 8, 8, 0, 0, 11, 11, 0, 0
681,144.89259277067623,361.99305485481744,7.934429389331768,3, 3, 0, 0, 11, 11, 0, 0, 14, 14, 0, 0
808,33.35539410853358,48.70806992266682,7.93012808702461,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
809,112.8705631324657,228.29210142775858,7.9279330846577185,1, 1, 0, 0, 13, 4, 1, 3, 14, 4, 1, 3
810,84.24564784859847,323.7743238887392,7.943573857777982,3, 3, 0, 0, 8, 8, 0, 0, 11, 11, 0, 0
814,8.735155825025613,23.153282949216962,7.934594927951238,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
816,10.09167114814771,13.205539182560035,7.94227288034625,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
818,78.85973124817303,288.28754241853954,7.944555454915835,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
820,51.133514284588394,101.33333925764414,7.937367005666831,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
821,82.50803401484639,268.2793563811379,7.931371339438911,3, 1, 1, 0, 8, 8, 0, 0, 11, 9, 1, 0
825,94.26017274214206,320.30795279870597,7.937536454815957,0, 0, 0, 0, 6, 4, 1, 0, 6, 4, 1, 0
826,19.588911644636173,87.39626552233943,7.923028359844091,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
829,40.70981719570474,112.22892985461341,7.943881746139497,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
831,19.617708171958697,72.34440453757306,7.941340854904952,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
836,66.7017460128627,222.58925781291748,7.937138943867852,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
961,92.44867712568282,205.21363262139752,7.931933505612802,1, 1, 0, 0, 5, 3, 0, 1, 6, 4, 0, 1
962,33.62626476797937,88.6921917743761,7.949601200967004,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
964,96.89405174758224,328.205835628338,7.941188664512461,5, 5, 0, 0, 9, 7, 1, 0, 14, 10, 2, 0
965,53.09529513769323,97.94141751553181,7.925971012597569,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
966,86.383636110669,300.02819874559947,7.931670323401512,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
967,52.667116124656125,184.77382617972805,7.936394265797583,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
968,144.5319857580434,430.72736488045877,7.931704157658817,2, 2, 0, 0, 12, 10, 1, 0, 14, 8, 1, 2
969,139.75690005538547,374.9351147605755,7.925653795271243,1, 1, 0, 0, 10, 8, 0, 1, 11, 9, 0, 1
971,6.003410632189176,21.505807048948473,7.9375601364448745,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
972,96.59850464295661,311.1860520923379,7.944812343445468,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
974,98.60215227202133,308.1943171401485,7.936635198072892,2, 0, 1, 0, 2, 2, 0, 0, 4, 2, 1, 0
976,87.66655308470062,320.0945714883744,7.952245491638868,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
977,113.86540000579008,335.39545682964814,7.936940729322416,3, 3, 0, 0, 8, 6, 1, 0, 11, 9, 1, 0
978,5.711432279216567,17.422275003785117,7.944733432079299,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
981,97.55243816264809,365.7663359812605,7.930834751523715,0, 0, 0, 0, 8, 4, 2, 0, 8, 4, 2, 0
982,9.113951037258188,7.070074698426045,7.929955712274337,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
984,48.158795138071135,194.6306438640752,7.941327308659667,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
986,96.1094906286041,348.00872322369514,7.941823870118975,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
987,78.51777556322953,213.83831906674848,7.956938106596658,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
988,61.51737057740516,155.54591240943932,7.942620769056996,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
990,106.06774360223139,368.6660835996361,7.9448529957282465,0, 0, 0, 0, 6, 3, 0, 1, 6, 3, 0, 1
991,26.867490840237267,127.65909871422132,7.948740996936128,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
0,84.55939437027969,319.55144855975334,7.941483581654118,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
2,108.09017891274102,240.25559853390268,7.935396051351339,1, 1, 0, 0, 4, 4, 0, 0, 5, 3, 1, 0
3,20.393984032910435,48.072906098070824,7.933703096234856,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,118.14644247159487,394.94509283699887,7.945508992012945,2, 2, 0, 0, 7, 4, 0, 1, 9, 5, 0, 1
6,90.31171520863118,307.90717998578725,7.939489521340679,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
7,102.26945170074802,266.0826899680717,7.931374685397522,0, 0, 0, 0, 13, 11, 0, 1, 13, 11, 0, 1
9,92.7228615701029,301.6377781389763,7.9344199157185304,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
10,29.45995607523018,112.51559162840107,7.959249865548477,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,23.127888423513532,42.5557481123147,7.919274511407199,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,46.555207592610515,142.45527083937444,7.948000343902988,1, 1, 0, 0, 2, 0, 1, 0, 3, 0, 1, 0
14,33.67701105532918,64.01220482247399,7.942844160115058,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,90.66138722695086,283.2647177242191,7.93696301838439,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
18,58.87217783742154,140.64308200964655,7.935689400536905,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
19,19.38756929793324,62.67851147348293,7.931033089843797,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,27.813540938531524,93.01135659448389,7.94120904162863,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
25,97.16209482738357,253.06126610196947,7.936300743557449,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
27,9.295577271896537,27.806829168015305,7.938630236065931,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,71.49924211038108,282.59896624722063,7.928068564790137,4, 2, 1, 0, 4, 4, 0, 0, 8, 6, 1, 0
30,112.22397221742735,317.13510988982057,7.936225022796293,2, 2, 0, 0, 7, 5, 0, 1, 9, 7, 0, 1
310,39.061663139475485,93.58600264795666,7.944108669398114,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
311,33.42381307091346,65.6687105411838,7.936234896431954,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
312,107.70436527839514,353.7552006702233,7.942400613074477,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
313,34.48303166046568,88.18113321444986,7.92387381443444,1, 1, 0, 0, 4, 2, 1, 0, 5, 3, 1, 0
314,35.053081529487976,125.92137111545925,7.938768944146256,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
316,115.25547907407547,319.1480299696664,7.946698558862984,4, 2, 0, 1, 11, 7, 1, 1, 15, 9, 1, 1
318,101.4266643957757,293.2588391789126,7.910984162295128,4, 4, 0, 0, 10, 6, 0, 2, 14, 10, 0, 2
319,139.40083754114625,435.3936794713285,7.935683364338585,6, 6, 0, 0, 18, 16, 0, 1, 24, 20, 1, 1
321,48.46618851898814,175.30659117335924,7.946756829764361,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
322,46.35238025117863,114.8525139115935,7.949777016530991,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
324,93.12535935793866,269.68911712303435,7.931729737959665,3, 1, 1, 0, 6, 4, 0, 1, 9, 5, 1, 1
326,89.00711427847207,227.05348601018534,7.9317362899261745,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
329,113.62748462121756,305.76074256287484,7.943660331597513,3, 1, 1, 0, 11, 9, 1, 0, 14, 8, 3, 0
330,35.0739223739409,145.2598662042128,7.949153495201099,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
333,27.70807433901705,101.25557218246128,7.943365331678056,2, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 1
336,76.09665457748591,283.38001503515545,7.94812976590222,0, 0, 0, 0, 5, 1, 0, 2, 5, 1, 0, 2
338,58.931461885711144,152.78548282676593,7.936628216006508,2, 2, 0, 0, 6, 6, 0, 0, 8, 4, 1, 1
339,13.034667533030051,78.03260327595724,7.918931549528498,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
340,80.74389789383014,220.55168341489488,7.941678055129678,2, 2, 0, 0, 2, 0, 1, 0, 4, 2, 1, 0
682,42.78816869289295,159.07970196861828,7.920108126896615,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
688,136.96705434837838,327.68923075478955,7.934397404889426,5, 5, 0, 0, 13, 13, 0, 0, 18, 14, 1, 1
690,36.067803860737875,79.57855774978945,7.940810418139303,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
691,138.04950391958963,360.9019529574036,7.958242822572755,4, 4, 0, 0, 7, 7, 0, 0, 11, 9, 1, 0
692,86.52584340048085,301.48986389045575,7.940546961733619,3, 0, 0, 1, 7, 4, 0, 1, 10, 3, 0, 2
693,91.54071934519017,326.39015141473465,7.93731615484975,1, 1, 0, 0, 6, 4, 1, 0, 7, 5, 1, 0
694,128.47382640463837,307.1477251335448,7.939221842733936,0, 0, 0, 0, 7, 5, 1, 0, 7, 5, 1, 0
695,14.67745939952611,45.814573617320754,7.933092039856634,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
696,43.23344212328767,101.5684100677793,7.945009685734702,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
697,48.22743790710316,129.23574987672114,7.933666733758448,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
698,137.48837044160746,360.2161129480276,7.937782305243198,9, 4, 2, 0, 12, 12, 0, 0, 21, 15, 2, 0
699,127.881317342282,358.1763350438233,7.9405290819601575,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
700,36.9890615533829,75.81422026335088,7.949381429695603,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
701,68.12554962858054,166.08673701977497,7.945224248249512,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
703,12.081169246215245,24.32662418881882,7.941629707443287,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
704,116.80502165772666,337.0470613352398,7.9408180641993,2, 2, 0, 0, 7, 7, 0, 0, 9, 7, 0, 1
706,92.13145771319621,188.1508735795887,7.934800233220196,0, 0, 0, 0, 8, 6, 1, 0, 8, 6, 1, 0
707,41.161189205866265,97.83864016425483,7.925192531453138,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
708,15.290584946999596,44.26435429184176,7.961127397034559,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
709,107.92979921086105,317.0283306025595,7.936595033265407,1, 1, 0, 0, 8, 8, 0, 0, 9, 9, 0, 0
711,92.26323195261602,289.39014028865313,7.9419055934714216,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
905,13.23862021576184,29.858204045818127,7.95095242741186,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
908,15.641586751275318,75.82087517492552,7.941225719506205,2, 0, 1, 0, 3, 3, 0, 0, 5, 2, 1, 0
910,74.82373462460984,278.83896635644567,7.948952038261524,1, 1, 0, 0, 12, 8, 1, 1, 13, 9, 1, 1
911,48.09755935491065,195.09363622043168,7.936030831387892,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
913,143.01052717886023,325.70921375253664,7.930198066334086,1, 1, 0, 0, 12, 10, 0, 1, 13, 9, 1, 1
916,85.96780648908583,265.4226725927336,7.927310811557259,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
919,57.61695941692674,114.28884226749454,7.939389450307255,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
920,71.57758228737359,163.07764984257227,7.943422916591994,1, 1, 0, 0, 3, 1, 1, 0, 4, 2, 1, 0
921,91.83716978087038,317.3604077171123,7.944060295103432,0, 0, 0, 0, 8, 8, 0, 0, 8, 8, 0, 0
