Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_8006.root,7.936964985039996,62.74800746391467,625,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,b4fe4a5,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
906,0.859512690314678,4.510247227886049,7.947965229503842,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
907,73.56726480361743,235.7805130839821,7.937363659085568,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
912,79.48108298815201,291.2478903129161,7.939431193748561,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
913,46.79535059752292,134.7231967505968,7.942548775013083,0, 0, 0, 0, 6, 3, 0, 1, 6, 3, 0, 1
916,169.64365569809644,384.70370948584366,7.932548056404292,2, 0, 1, 0, 12, 12, 0, 0, 14, 12, 1, 0
918,45.0360672978114,132.7679370043212,7.932415589263521,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
919,85.24029261540254,364.7695365238752,7.9366971314591765,2, 2, 0, 0, 11, 7, 2, 0, 13, 6, 1, 2
920,7.090707848846561,19.793506345071297,7.949734602738452,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
921,8.922833957606917,51.55051136147833,7.9454596091228975,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
922,134.7731525033106,326.5947846586862,7.929710130685159,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
925,30.53345457449854,77.20314606168434,7.933782723573679,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
926,137.55751348701122,361.79165197461015,7.924954882513823,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
929,56.127250281206045,199.24029155438836,7.9483981838786555,1, 1, 0, 0, 4, 4, 0, 0, 5, 3, 1, 0
155,125.55914260617712,332.50504848406985,7.942053781042182,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
157,94.8684375673005,236.59305154105098,7.94434238846512,5, 2, 0, 1, 5, 5, 0, 0, 10, 5, 1, 1
158,119.86003789711751,331.93383355707545,7.945119595786968,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
159,108.21309963034803,347.17465467504735,7.93355143011336,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
160,5.319876709331101,22.313761937217546,7.9367702893182095,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
161,14.880923219573074,11.34045475397307,7.9438668707965245,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
162,105.43941357717982,365.8153841702474,7.93221555287336,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
163,31.307010812134457,83.967424159949,7.943246072164537,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
164,56.10534278003568,216.76279574123726,7.9265756646667285,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
166,87.92308600866629,231.98489013411418,7.928200256670639,5, 5, 0, 0, 10, 10, 0, 0, 15, 11, 0, 2
167,140.0307109821893,378.29429839693364,7.9365634370768845,4, 2, 1, 0, 8, 8, 0, 0, 12, 6, 2, 1
168,98.09240542810852,362.9160476026866,7.949374234435434,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
169,113.97895813156879,356.4166057671805,7.933159235679497,1, 1, 0, 0, 9, 5, 2, 0, 10, 5, 1, 1
170,27.410397090713513,130.73103167782654,7.938080642144904,1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
172,56.76077044349389,214.41282691063518,7.941467642288023,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
173,26.673876190088308,113.43911496664049,7.9261636809914195,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174,16.265023085932192,65.72194507924857,7.937205629822655,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
175,117.18511951009549,363.94891491402365,7.941733006930223,0, 0, 0, 0, 9, 9, 0, 0, 9, 9, 0, 0
178,48.76211910277846,142.3035271220068,7.938688656731642,3, 3, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0
179,63.847643656370245,154.29609791884783,7.915769873954837,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
181,38.984031978702404,153.29983144736255,7.929209153642283,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
183,61.57538488290197,226.02112580839298,7.954032127255966,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
185,113.29893850365647,354.48344670609765,7.926978939833594,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
250,157.579175565966,394.8285301650012,7.9531387476502236,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
251,123.46474201353253,302.7298044702905,7.931636432318598,0, 0, 0, 0, 11, 9, 0, 1, 11, 9, 0, 1
254,33.03249586240159,91.75820092846885,7.936701597502974,1, 1, 0, 0, 2, 2, 0, 0, 3, 1, 1, 0
255,20.930765373325624,94.61875344265303,7.9349605702816115,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
256,42.614771567286816,156.8140558672755,7.937003152077779,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
257,53.9209243015988,134.93677342051288,7.939244560801578,2, 2, 0, 0, 6, 6, 0, 0, 8, 8, 0, 0
259,13.625105199431651,7.9030777965623855,7.918771869987949,2, 2, 0, 0, 1, 1, 0, 0, 3, 1, 0, 1
260,90.83614840893247,269.97449931602256,7.934781279022804,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
261,74.56504909333549,228.75682628876854,7.9233545763819695,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
262,57.1843629324029,149.0855858806196,7.929729766306763,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
263,103.22172195919929,308.98518044322253,7.935061030778998,1, 1, 0, 0, 10, 8, 1, 0, 11, 9, 1, 0
264,86.77426388357732,316.57280071091105,7.951811237847939,0, 0, 0, 0, 8, 6, 0, 1, 8, 6, 0, 1
265,102.22249229136027,344.9428323155819,7.931487118677006,4, 0, 1, 1, 6, 4, 0, 1, 10, 4, 1, 2
267,28.613702595522675,56.284266809054586,7.93719874525663,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
268,69.97066920034409,194.55671900621152,7.956224745362716,0, 0, 0, 0, 10, 4, 0, 2, 10, 4, 0, 2
272,66.95125340692007,245.24618463822023,7.930831375558308,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
273,74.2100881929268,262.05793884846344,7.93383229066149,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
275,95.93212228655324,293.5666855133929,7.946063205219076,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
276,49.94193895773157,178.72917353385614,7.930610396531852,1, 1, 0, 0, 3, 1, 0, 1, 4, 2, 0, 1
277,33.47217869463359,60.61709376264775,7.9328387099671644,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
278,30.33550528914664,81.4411296800101,7.951019813864726,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
559,140.47208051420378,350.4661128815877,7.909845670360787,1, 1, 0, 0, 7, 7, 0, 0, 8, 6, 0, 1
561,99.7767817929522,336.6317172579729,7.930628643937589,4, 4, 0, 0, 12, 9, 1, 0, 16, 13, 1, 0
562,38.58651776172211,118.20569353798949,7.929380880582121,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
566,28.537828457118174,50.44883217249219,7.930868997103767,1, 1, 0, 0, 8, 5, 0, 1, 9, 4, 1, 1
567,32.87340101367236,123.60284313835629,7.936994293647507,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
568,101.00218678645065,300.6826074928695,7.9290304429256775,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
572,128.47334501793563,397.36601243761584,7.93743227688744,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
573,61.02415194898468,156.49475004986004,7.926149710176202,0, 0, 0, 0, 6, 4, 0, 1, 6, 4, 0, 1
576,3.388884638901396,14.810524554281786,7.932523787893746,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
579,32.81913203948617,66.97147951022026,7.932484807199753,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
580,119.52688269408952,319.6809646975771,7.936597204003857,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
581,120.18478236921759,314.2433451549996,7.936287711598851,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
582,84.8746970425907,277.0292316063719,7.950816271691126,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
583,16.96280409665109,76.43501877196368,7.937915755807796,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
585,39.401878682349206,156.1020958609128,7.9424248126955455,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
586,27.556853516157766,68.24808745539147,7.935355793845424,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
713,39.04228172707792,130.52144565168095,7.936814987437041,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
715,32.6968589298794,129.43998685409835,7.948484829683352,3, 1, 1, 0, 5, 1, 0, 2, 8, 2, 0, 2
716,88.76435392439451,265.4478413121098,7.934469936651217,1, 1, 0, 0, 5, 5, 0, 0, 6, 4, 1, 0
717,38.89560249545025,66.3864490809044,7.946547272763398,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
720,111.9182000007134,388.01375639446275,7.93867295785414,4, 4, 0, 0, 13, 10, 0, 1, 17, 12, 0, 2
721,55.22991739239143,157.4543567127377,7.94326798591271,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
723,19.36541300303089,57.68085306134625,7.94251596694668,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
724,63.75988429633711,191.72198916476077,7.9263941631290455,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
726,20.984791217755653,96.2937136119536,7.920901637949667,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
727,92.08474543065043,352.3492711963868,7.954400030051149,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
728,140.86662154980183,377.76028588271464,7.946980920021909,2, 2, 0, 0, 7, 7, 0, 0, 9, 9, 0, 0
729,70.95133471492788,223.1881456456598,7.923491561659833,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
732,38.155382522517215,73.71363489340477,7.928360307346794,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
733,27.202319051930168,29.950724100940455,7.93871735605871,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
734,65.96840349095925,125.84186719930537,7.949910122951013,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
736,99.08597488875934,291.5769272295069,7.9327845984746475,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
738,20.8066580187336,76.11369500577631,7.936603878590614,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
739,15.514767787911724,41.39656087857433,7.948651053308755,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
741,33.3969035893284,96.5153214878388,7.951493737256303,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
742,44.07312992694132,81.16092105788877,7.942541452825781,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
743,54.700233234408785,171.6982380718751,7.948940885634377,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
868,114.80984260863438,326.61329523887696,7.941232404664495,1, 1, 0, 0, 7, 5, 1, 0, 8, 4, 1, 1
869,59.94771666416093,164.4920223883337,7.948571196156577,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
871,76.5443821635766,229.76874890806204,7.942477892544437,0, 0, 0, 0, 4, 2, 0, 1, 4, 2, 0, 1
872,0.14592107650410727,0.689126781659664,7.92055499774176,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
873,39.300109055952525,103.19569405405306,7.931272750678383,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
874,43.50350995755009,165.31641156244115,7.9565041009248505,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
876,70.9316301102643,248.0413132351946,7.939153253975459,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
878,98.44120711811412,322.0524592882318,7.941405811057882,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
879,148.0374496309097,362.3549958676383,7.93505622083048,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
880,10.669304359643414,39.686598551393494,7.936708493773102,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
882,95.79909667519657,200.2595503506971,7.936870353981767,4, 4, 0, 0, 9, 9, 0, 0, 13, 9, 0, 2
886,83.3609011963383,178.08852552346414,7.930420662223718,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
887,38.93110695808757,140.61922038604678,7.928361061009172,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
889,22.660217528136283,34.65482884959063,7.928746134067858,1, 1, 0, 0, 6, 2, 1, 1, 7, 2, 1, 1
891,16.557797589253028,69.46594256557225,7.9509489147822165,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
892,47.21506443665586,166.35857037806062,7.952332312964295,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
894,50.56507043218291,139.430573725602,7.94457794915533,1, 1, 0, 0, 8, 8, 0, 0, 9, 7, 0, 1
896,48.29034742695546,134.93794936463556,7.938233131802899,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65,8.131228135171185,18.85365324707536,7.930522816585045,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66,8.360021223772039,32.55292620609864,7.954971803212268,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67,29.66919212774976,65.03756962559821,7.9244344738473504,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71,138.93116124212395,307.9695359826493,7.929977833595155,3, 3, 0, 0, 15, 7, 3, 1, 18, 7, 3, 2
73,3.9908750856751696,12.07391821078576,7.933823974043705,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74,122.3396515797845,330.8068174615015,7.939490627442815,0, 0, 0, 0, 9, 6, 0, 1, 9, 6, 0, 1
76,35.71148374147071,138.45374312908586,7.959914912591569,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
77,49.84105386441023,136.8650611739831,7.941736024575727,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78,25.896876441292598,68.88028498384337,7.9294019337368145,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79,35.0533407429698,101.1681837078138,7.930807915043642,1, 1, 0, 0, 3, 1, 0, 1, 4, 2, 0, 1
80,30.694288634467043,93.56151634977405,7.917318483437491,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
81,83.87988459032239,298.73859363091736,7.943796393413271,2, 2, 0, 0, 7, 7, 0, 0, 9, 9, 0, 0
83,80.15640110402605,199.61963080075355,7.922580570723538,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
84,102.66899739652635,358.4193406114973,7.933103880555252,4, 4, 0, 0, 7, 5, 0, 1, 11, 9, 0, 1
85,21.972562774605656,34.10822504658773,7.950775207545172,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
86,90.79020608653533,278.9576460409223,7.95723514379746,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
88,68.96551505951939,196.06901630452066,7.9551583016731495,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89,70.78399972550689,168.53677820909792,7.927864491274259,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
91,23.07208724208801,32.1552044266433,7.928238569713649,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
92,124.03514681581663,274.6247655445572,7.937029045332702,1, 1, 0, 0, 6, 4, 0, 1, 7, 5, 0, 1
279,48.453130191916046,137.35389046246513,7.942227018121683,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
280,119.25279107966381,288.89061960249273,7.940989534265189,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
282,73.72361026297821,219.5112703007533,7.942655335009563,2, 2, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0
283,6.572892120419512,4.594701039762771,7.938724210916224,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
284,97.9352591061696,313.3711052151715,7.944286364263091,2, 2, 0, 0, 12, 8, 1, 1, 14, 7, 2, 1
285,93.3407386327973,285.2557229132847,7.946774742099732,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
286,7.893876900745376,24.901351377109307,7.949890692182992,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
293,71.39282076947238,263.63452002151223,7.940109046930127,2, 2, 0, 0, 5, 5, 0, 0, 7, 5, 1, 0
294,14.47927393160892,13.173102593746105,7.941253811716303,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
295,92.41607111120703,290.7711652479666,7.948913921594308,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
296,25.896304468426333,55.653451903396096,7.941530692207072,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
298,15.328065945989326,60.639188303758196,7.941617823607256,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
300,129.7176248601802,386.11056188658216,7.92989469942988,0, 0, 0, 0, 8, 6, 0, 1, 8, 6, 0, 1
301,118.78408877746125,388.8225409892488,7.938041352786971,2, 2, 0, 0, 4, 4, 0, 0, 6, 4, 1, 0
302,73.57857087840394,195.22844109279626,7.942052805277294,4, 2, 0, 1, 8, 6, 1, 0, 12, 8, 1, 1
303,126.04968937345471,287.2311325332415,7.930897748615005,1, 1, 0, 0, 11, 5, 2, 1, 12, 4, 2, 2
305,41.622924473642755,169.09298211557183,7.934174842558907,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
307,53.756399728755994,191.02383521315497,7.919249480450279,2, 2, 0, 0, 6, 3, 1, 0, 8, 2, 0, 2
308,1.9309488982913028,5.698102526589899,7.923467347323737,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
309,105.32326502008877,312.0058396821848,7.937166626812019,1, 1, 0, 0, 9, 9, 0, 0, 10, 10, 0, 0
529,98.64636865494674,263.48667249038857,7.945522962333443,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
