Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_5MeV_8554.root,4.9122479971767925,88.5526640890014,644,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
155,100.26909937465422,196.04751080499813,4.894876551519781,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
156,49.308089499680186,119.19174921552768,4.927476731363123,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
158,13.014083594189435,27.24151711785882,4.922654320337102,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
160,151.67766066434464,306.02351304367716,4.907423395420117,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
161,73.36784724751263,144.15272114378612,4.924710224591768,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
164,128.79614082114077,328.1531487996051,4.90096460593862,1, 1, 0, 0, 8, 6, 0, 1, 9, 7, 0, 1
165,68.99753517673415,160.04882220316364,4.923969610562871,0, 0, 0, 0, 6, 4, 0, 1, 6, 4, 0, 1
166,114.66368485212625,195.51052811693228,4.922170301012406,3, 1, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0
167,31.675432280969073,33.41307329681919,4.9274597052121925,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
168,162.39060862313303,262.5724225665771,4.8931068210883035,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
169,138.57731644691367,211.40655701807702,4.912248071313675,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
170,38.34061126000467,83.31645878863337,4.911025837197069,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
171,139.95265366003775,304.9878442583713,4.918380567608185,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
172,11.138579300261553,14.619582079441164,4.93722003797429,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
174,12.169323769512813,22.51138510206006,4.897744370226306,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
175,159.74601935860284,339.81731885437534,4.909349683391705,2, 0, 1, 0, 3, 3, 0, 0, 5, 2, 1, 0
176,107.68117409324246,192.45828315782194,4.914316864069477,2, 2, 0, 0, 7, 7, 0, 0, 9, 5, 0, 2
177,93.55949118676769,165.35711323031907,4.914195384893226,1, 1, 0, 0, 7, 5, 0, 1, 8, 6, 0, 1
181,158.3235719916884,344.2401374274807,4.9094849520810655,1, 1, 0, 0, 7, 5, 0, 1, 8, 6, 0, 1
182,94.55836512197214,218.4174719747642,4.898142039626942,1, 1, 0, 0, 10, 8, 0, 1, 11, 7, 1, 1
281,49.58769066026524,93.48892228386485,4.905643074007623,1, 1, 0, 0, 4, 2, 1, 0, 5, 2, 1, 0
283,212.02712462720118,372.03663827809135,4.900620752710845,4, 4, 0, 0, 14, 14, 0, 0, 18, 16, 0, 1
284,97.17747224036172,205.2472508976798,4.9053590373245,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
