Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_1508.root,7.937680190268894,62.74958149691379,654,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,b4fe4a5,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
0,113.26760888231216,373.0852492605837,7.930341813481221,0, 0, 0, 0, 7, 7, 0, 0, 7, 7, 0, 0
1,25.772904537989238,48.14991246884189,7.938717938351508,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,30.54974468634371,92.63868477498035,7.932620329330375,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,31.28461288721927,82.91078437520184,7.943933801675888,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
5,62.02806820303225,186.11240160175882,7.928654846171993,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
6,22.500390460785294,69.7772912310978,7.932140890786918,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,24.127965282058994,25.627970745940587,7.94104079592143,0, 0, 0, 0, 4, 2, 0, 1, 4, 2, 0, 1
8,77.88888476898045,237.46221830241615,7.939519345368769,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
12,114.85183268153456,328.63972707890883,7.932062052534254,0, 0, 0, 0, 11, 8, 0, 1, 11, 8, 0, 1
14,98.0951208173091,312.52399259456956,7.946900361760289,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
15,1.696519697452814,5.542778438811934,7.9443822347822834,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,55.302426869448865,121.74436510564354,7.932513862174579,0, 0, 0, 0, 9, 7, 1, 0, 9, 7, 1, 0
18,150.35448088476258,400.56952409791757,7.925174804966963,2, 2, 0, 0, 8, 8, 0, 0, 10, 6, 1, 1
19,101.85276940690343,182.99350058013852,7.945542725208794,2, 2, 0, 0, 6, 6, 0, 0, 8, 8, 0, 0
20,27.608025827005665,95.96270455361056,7.9290232972258,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,58.64817877367761,208.98144598772888,7.94502246124391,1, 1, 0, 0, 7, 7, 0, 0, 8, 8, 0, 0
23,34.71688325993915,89.12934674451616,7.919725400914009,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
24,117.12401021640763,193.2894715059519,7.920248011750459,0, 0, 0, 0, 9, 5, 0, 2, 9, 5, 0, 2
25,98.03573674947924,249.68342134612033,7.943082427634611,0, 0, 0, 0, 9, 9, 0, 0, 9, 9, 0, 0
26,49.131190436034764,158.37152669857088,7.942065656290435,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
28,93.56214216856463,327.6603611585169,7.9396519272490185,2, 2, 0, 0, 8, 4, 1, 1, 10, 6, 1, 1
466,8.705088165180648,45.051172431998566,7.95103016530462,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
467,18.81003895137322,64.88758197139178,7.933537911888943,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
468,47.02241681793476,158.71344344168944,7.954967156880698,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
470,16.176667802246662,62.30824506317382,7.9232010341041565,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
471,24.3472482367543,76.5201018898752,7.938238527013254,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
472,58.55927853858938,204.9519346549935,7.938143811998279,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
473,64.3278913180601,185.97095152373947,7.926392838534426,1, 1, 0, 0, 10, 7, 0, 1, 11, 6, 1, 1
475,4.994326626911622,16.197927186551293,7.948512044860311,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
476,88.03588958360332,339.75006537212596,7.943589272043981,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
478,95.49155547939269,286.8953331815076,7.942856837572762,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
479,115.81947344237264,343.12998772467876,7.945922097838587,1, 1, 0, 0, 6, 4, 0, 1, 7, 5, 0, 1
