Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_9MeV_1231.root,8.943105656587624,57.49600522617067,627,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
93,44.288145844578295,140.21272720328872,8.936448248993495,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
94,73.4551590834237,273.95432179151254,8.933415478883544,3, 3, 0, 0, 6, 6, 0, 0, 9, 5, 1, 1
96,30.471118352328922,96.30341753695531,8.93128320589435,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97,27.97604567736433,81.6434554855005,8.926407360785145,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
98,107.43359378544758,394.7222606007738,8.93936941616979,3, 3, 0, 0, 5, 5, 0, 0, 8, 8, 0, 0
100,75.63205909672756,285.69962642656213,8.939007173050651,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
102,20.36471534807912,43.83505088612697,8.928655294488363,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103,16.260408064774065,69.98429183149433,8.950852366256523,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
104,49.05970660406891,125.28259550760913,8.940213256968196,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
105,63.70468697173784,277.3635751834506,8.95156736714237,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
106,11.20706867702381,23.484559839835892,8.931621063319628,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107,107.60978895095396,332.7278237713945,8.943144497011705,1, 1, 0, 0, 6, 2, 2, 0, 7, 3, 2, 0
108,132.70080092840828,303.57717756972687,8.949191589583922,2, 2, 0, 0, 6, 4, 1, 0, 8, 4, 2, 0
109,92.58438133647397,305.8989367192216,8.941807374215053,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110,77.41282850767308,339.092652506719,8.943185810908213,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
111,125.69709249590089,275.13262231109024,8.951799380619802,2, 0, 0, 1, 10, 6, 1, 1, 12, 6, 1, 2
113,69.97892977657109,255.35885675750637,8.926476740726816,3, 1, 0, 1, 9, 7, 0, 1, 12, 7, 0, 2
114,34.54423901132017,75.09699687743844,8.932846088062911,0, 0, 0, 0, 8, 8, 0, 0, 8, 8, 0, 0
116,47.194910514900286,177.73311712777337,8.952771523277821,1, 1, 0, 0, 3, 3, 0, 0, 4, 2, 1, 0
117,121.362173496564,332.099464665135,8.942863654282151,0, 0, 0, 0, 12, 12, 0, 0, 12, 12, 0, 0
119,31.196943955758357,145.93847864625135,8.951425204347167,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
121,109.66791369010527,326.02006192715095,8.946462916659861,0, 0, 0, 0, 19, 19, 0, 0, 19, 19, 0, 0
123,48.06991224070234,150.63392401886105,8.938668133233408,2, 2, 0, 0, 5, 3, 1, 0, 7, 5, 1, 0
