Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
/user/work/lg9783/RBE/RBE/simulation/build/results/2ndDec_testCommit/alpha_8MeV_3966.root,7.938080550925131,62.751956406203085,638,2.700000000000001e-20,296352.0,/user/work/lg9783/RBE/RBE/geometryFiles/sugarPos_4x4_300nm.csv,b4fe4a5,2faf8c0
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
186,60.57787498086707,146.69754244229793,7.938022822617025,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
189,10.76434041743976,30.010278080675164,7.926402529013366,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
191,99.2789153130349,333.00780178764836,7.934949902682948,4, 4, 0, 0, 4, 4, 0, 0, 8, 8, 0, 0
192,105.30887174445981,335.69397549109436,7.935670770646903,1, 1, 0, 0, 3, 1, 0, 1, 4, 2, 0, 1
193,135.50779346651257,323.99381311597693,7.933418088221414,5, 3, 1, 0, 8, 6, 0, 1, 13, 7, 2, 1
194,92.99140641538585,390.20252780896345,7.94188401347728,5, 3, 1, 0, 11, 9, 0, 1, 16, 9, 1, 2
196,48.40644197662389,107.3546090603711,7.9302536592044275,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
197,24.289775749284082,105.34790603707681,7.9293043878752405,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
198,127.63393083829745,290.00490911610063,7.934729070373006,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
199,86.39277001804486,240.8747575984457,7.937733346031661,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
202,39.43550075611723,86.17855265613764,7.940422036782289,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
204,82.4504249352375,208.41857513051906,7.9267712507717265,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
205,92.20127630684271,336.9907324793691,7.930238402198154,1, 1, 0, 0, 6, 4, 1, 0, 7, 4, 0, 1
207,114.01383530061467,334.377917451291,7.931003560256029,1, 1, 0, 0, 13, 11, 0, 1, 14, 10, 1, 1
208,59.10944376657557,239.78770974589213,7.936334317376345,1, 1, 0, 0, 10, 8, 1, 0, 11, 9, 1, 0
209,69.9740417690749,191.2225242805188,7.943961690146703,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
210,89.2912605135375,302.6111804540751,7.9508989570367685,0, 0, 0, 0, 6, 4, 0, 1, 6, 4, 0, 1
211,130.11137098244325,368.3512428101616,7.93642823080656,1, 1, 0, 0, 12, 10, 1, 0, 13, 9, 2, 0
213,114.6961721713244,314.0530696133489,7.942839204607515,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
214,123.69882058164043,332.8277963656361,7.930860367307229,2, 2, 0, 0, 5, 5, 0, 0, 7, 7, 0, 0
216,24.270806901252673,89.64830493508597,7.939578159193484,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
434,135.77567195332463,314.11067367161604,7.923923018622024,2, 2, 0, 0, 10, 8, 1, 0, 12, 10, 1, 0
435,104.67813177186137,312.68448248464387,7.944194958563101,2, 2, 0, 0, 5, 5, 0, 0, 7, 5, 0, 1
438,92.88294134070591,286.13380027833966,7.951432148226473,2, 2, 0, 0, 3, 3, 0, 0, 5, 3, 0, 1
441,9.928349153921898,40.991850283908505,7.927761430947672,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
442,94.32782880922663,314.02537085628666,7.94779891428583,3, 1, 1, 0, 11, 6, 1, 1, 14, 6, 2, 1
443,77.10017682823387,250.88289987573125,7.943962461744007,3, 3, 0, 0, 7, 7, 0, 0, 10, 10, 0, 0
444,8.739230976181654,26.758037898653743,7.936199077178158,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
445,31.36118660385528,7.49879157018269,7.923709548600714,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
446,95.7808102887039,313.3459074290347,7.929481015454627,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
447,42.29845037452679,103.92752772168944,7.945005314844414,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
448,9.86756995524513,52.95519772068552,7.935383521804997,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
450,11.642797356109345,26.895088056187227,7.9373080811759245,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
451,80.58971345602093,248.58953180480225,7.928255340150473,3, 1, 1, 0, 6, 6, 0, 0, 9, 7, 1, 0
452,57.94487133392504,170.1332885642633,7.926903288201301,2, 2, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0
453,48.40294850202502,229.02846825514618,7.937049570614265,0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1
455,56.851182245838004,210.94065911482446,7.942423468225783,3, 3, 0, 0, 8, 6, 0, 1, 11, 7, 1, 1
456,104.19186689532349,273.3558544977539,7.922354324764569,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
457,44.28588149949153,136.75770003803308,7.939104511836243,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
458,1.9726868822160704,2.3900217720423718,7.9283743958147195,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
459,66.3512087996208,115.45332431745965,7.9389721547168834,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
460,52.480428712958016,157.2345232733291,7.945126562196508,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
461,43.07848986198141,162.9200122822598,7.943775300602116,3, 3, 0, 0, 2, 2, 0, 0, 5, 5, 0, 0
462,47.390848668219434,157.2038664711364,7.93848990779027,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
463,61.40071246950119,130.80058849229235,7.941140414917852,1, 1, 0, 0, 2, 0, 0, 1, 3, 0, 0, 1
713,23.320264537418463,26.4098533748435,7.92612765446926,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
714,88.91303693158444,307.86023853648396,7.9407662909093215,3, 3, 0, 0, 10, 8, 1, 0, 13, 9, 0, 1
715,106.31392318875089,307.85173792288197,7.94727787295273,1, 1, 0, 0, 8, 5, 1, 0, 9, 6, 1, 0
716,110.84310572944936,335.18820560724083,7.939138677659699,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
717,52.594321274083136,152.54395224609638,7.935110668268964,2, 2, 0, 0, 5, 5, 0, 0, 7, 5, 0, 1
718,67.05093563570041,235.59342977751604,7.946207094093941,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
720,41.34774254590949,116.90443447172566,7.9596645347877395,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
724,117.78609995193118,317.0561498741771,7.927679474257163,0, 0, 0, 0, 14, 12, 0, 1, 14, 12, 0, 1
725,40.87103664229702,134.4667033787075,7.913899555700189,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
726,61.135600651248645,164.5552259016846,7.945735757324144,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
728,32.49291361308543,76.30295052056606,7.9298443575017785,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
730,111.3894695550245,380.27520197646845,7.934651815323592,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
731,118.95416376260069,329.46121208917066,7.942083967119871,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
732,40.17034317325456,80.15912474209065,7.927674247723376,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
733,6.091131660735974,35.02167313323046,7.93578883824527,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
735,14.585804095212628,54.53999929487608,7.967659430279493,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
736,117.33675469522593,334.9966547898092,7.9507280661989626,3, 3, 0, 0, 6, 6, 0, 0, 9, 9, 0, 0
737,17.091588202753798,81.77627379041876,7.95133407919517,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
738,45.276625660063026,154.14419765811297,7.920495085926326,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
740,35.508963986381005,104.29541644382255,7.943202586206338,0, 0, 0, 0, 4, 2, 0, 1, 4, 2, 0, 1
742,97.09321377594776,313.4051371826627,7.927214179837396,1, 1, 0, 0, 4, 2, 0, 1, 5, 2, 0, 1
743,91.13190449266185,264.04582308421726,7.943546137373602,2, 2, 0, 0, 7, 5, 1, 0, 9, 7, 1, 0
124,136.4298081152955,363.07382085869784,7.936933064537246,1, 1, 0, 0, 4, 4, 0, 0, 5, 5, 0, 0
