Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_9MeV_3817.root,8.943244887407069,57.47710491258498,600,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
94,44.55922326972137,147.16369582688725,8.947851304392678,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
95,51.77232285039178,161.52638718731296,8.9459158843352,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
96,22.560530464453397,72.76154906799815,8.955242001825162,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
97,112.25825120859524,302.600228984807,8.946977266971995,1, 1, 0, 0, 8, 8, 0, 0, 9, 9, 0, 0
100,68.20169115139298,277.84471018907703,8.948588371051265,1, 1, 0, 0, 3, 3, 0, 0, 4, 2, 1, 0
101,27.831314750270636,74.6707434947992,8.951528217917428,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
102,50.04552393715149,208.05585864112973,8.957920508561234,5, 2, 0, 1, 5, 3, 0, 1, 10, 3, 0, 2
108,48.79465045528984,200.4310361723824,8.94513985955264,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
109,99.40054465748527,300.49841233836366,8.936758612811893,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
110,107.2130925754292,334.7848280606537,8.942242824610222,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
113,96.34755408674364,278.25539429078304,8.932142519053215,2, 2, 0, 0, 2, 2, 0, 0, 4, 4, 0, 0
117,4.306877252972566,21.166393231497537,8.944566621866187,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
120,8.055008055945457,24.992459168157414,8.944374005576382,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
121,116.09137804303239,306.965848747636,8.94455364631218,1, 1, 0, 0, 9, 9, 0, 0, 10, 10, 0, 0
122,15.376392741620998,66.22593709667686,8.955805899061026,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
123,86.1622336936435,326.73688094423994,8.939070925567266,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
372,41.376632726535554,200.3868471083006,8.943833612881074,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
373,28.587840654383367,61.477997440709615,8.939382814262018,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
374,31.684436270065163,98.73290244761338,8.933029181677561,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
376,28.595223354542025,146.9541671321963,8.937232852559312,1, 1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1
377,76.39578152306073,304.266456522507,8.939900311946621,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
378,109.97365439843472,395.5478293867729,8.950329654481305,1, 1, 0, 0, 6, 4, 0, 1, 7, 5, 0, 1
380,14.050324270937544,63.1158706654347,8.935577076068768,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
382,71.10293669080077,214.17541017145672,8.93813015821107,0, 0, 0, 0, 9, 5, 1, 1, 9, 5, 1, 1
383,60.254076775039756,259.7000595598665,8.939245222827697,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
387,16.59447895329318,33.59867581109157,8.939786822705678,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
388,13.073949329454415,48.32634636443849,8.953449797294091,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
389,82.99643697706853,267.4753737552101,8.937461080097204,2, 2, 0, 0, 4, 2, 1, 0, 6, 4, 1, 0
390,94.63535708276584,302.68202039426444,8.946119904448697,1, 1, 0, 0, 7, 5, 0, 1, 8, 6, 0, 1
391,71.85996069383572,259.10914076451195,8.943557906593362,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
393,76.36875144920782,316.14121681097987,8.957418025636457,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
