Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_9MeV_3389.root,8.943093243742585,57.48893846160588,637,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
93,27.758950219541912,84.6753568186581,8.954971367122969,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
94,25.894057152235046,98.86038727761907,8.933916045226633,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
96,38.46453252545218,83.77508873469147,8.946053295396146,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
97,60.749964509256756,87.41139395132845,8.931115860680404,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
100,67.8600513604235,207.2127588951694,8.942459144499656,0, 0, 0, 0, 9, 7, 0, 1, 9, 7, 0, 1
101,98.02938417424862,338.2567918453195,8.929897818985193,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
102,79.00259536656404,292.16082131997894,8.940887720121971,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
103,71.35371949482152,291.5444035593713,8.947418145754572,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
105,52.583735293638746,164.15857922458676,8.925623036791318,1, 1, 0, 0, 6, 4, 1, 0, 7, 4, 0, 1
106,56.37041903035858,208.9084198034684,8.95019879306397,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
107,87.67548141529893,335.57422118143546,8.950482008493875,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
109,31.739772341234342,75.06038972617432,8.931803680255973,0, 0, 0, 0, 5, 2, 0, 1, 5, 2, 0, 1
110,84.71600645267205,263.968520226474,8.944122013886723,1, 1, 0, 0, 6, 2, 1, 1, 7, 3, 1, 1
113,63.1994704426818,215.64272708721364,8.96067118355889,3, 1, 0, 1, 11, 4, 2, 1, 14, 4, 1, 2
114,38.38312642036869,153.27324190826073,8.931319389621098,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
115,78.82612582141462,308.8303793644301,8.954561268416562,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
116,59.341158394375206,267.7721792331313,8.932966093836125,2, 2, 0, 0, 7, 7, 0, 0, 9, 9, 0, 0
117,116.41342738429239,401.1592292766501,8.950873932627445,1, 1, 0, 0, 11, 11, 0, 0, 12, 12, 0, 0
118,30.998565082010654,122.04970071406555,8.945028391816342,0, 0, 0, 0, 3, 1, 0, 1, 3, 1, 0, 1
120,96.24530566140687,352.5793258720898,8.948678133368759,3, 3, 0, 0, 10, 10, 0, 0, 13, 11, 1, 0
121,57.74165464625106,248.91312875064358,8.937236429975613,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
122,26.801523698807205,72.86834409184557,8.94825931472064,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123,1.0450245102868214,8.84898512967574,8.945881199525616,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
341,29.98870325420985,47.56802070931762,8.942857661152413,2, 2, 0, 0, 3, 3, 0, 0, 5, 3, 1, 0
343,81.35974360233583,309.79983651242577,8.95300218629052,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
344,95.16764068230084,321.64630437103517,8.953855042458613,2, 2, 0, 0, 8, 8, 0, 0, 10, 10, 0, 0
