Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_9MeV_4481.root,8.94358926711049,57.484251594632255,627,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
218,23.322465012962592,34.486083419603276,8.946884724555833,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
219,62.190118268567595,269.3490780108437,8.933615756600048,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
220,132.67835101812568,418.4836607449855,8.939645739507,4, 4, 0, 0, 14, 14, 0, 0, 18, 14, 2, 0
222,101.99434206799596,310.7917653625235,8.934430192710579,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
223,108.12620542678543,349.31338175564593,8.933498837814929,2, 2, 0, 0, 6, 6, 0, 0, 8, 8, 0, 0
224,108.53119960205956,349.12276590277304,8.926237877159384,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
230,5.009997767329603,9.377247383424208,8.93828225187806,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
231,65.02637153542625,273.82914395484545,8.95921047886252,2, 2, 0, 0, 7, 7, 0, 0, 9, 7, 1, 0
232,105.21663292973737,299.09635052457014,8.951484927960358,1, 1, 0, 0, 19, 17, 1, 0, 20, 16, 2, 0
233,93.24337680813343,262.3453006347472,8.9280136554426,0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1
234,77.3572118598147,305.59098594752396,8.936732169579628,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
237,113.50470258467607,332.13860708707097,8.950536109326272,2, 2, 0, 0, 10, 10, 0, 0, 12, 10, 1, 0
238,80.32631095104124,337.6136277166802,8.940994146330251,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
240,172.2246681172885,408.2367108214534,8.956908386436258,0, 0, 0, 0, 3, 1, 1, 0, 3, 1, 1, 0
241,49.51843119694588,181.3897068995201,8.958686173260519,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
242,72.54552833042513,251.10977822013072,8.940938481558646,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
243,65.80425981014062,300.7119406839106,8.93771665686948,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
244,5.595876570941269,25.3304239644758,8.947281721129873,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
245,89.85361246499114,341.30818411200164,8.953658150967696,4, 4, 0, 0, 9, 7, 0, 1, 13, 8, 0, 2
