Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_8MeV_6504.root,7.938090526730293,62.74146675307552,645,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,ce42311,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
779,122.96518815635636,383.0525229783782,7.942486233255095,2, 2, 0, 0, 11, 9, 1, 0, 13, 9, 2, 0
782,12.502304225099312,48.45726262369545,7.948712873220243,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
783,35.47939824457439,98.21954339224742,7.952870289838986,4, 2, 1, 0, 5, 5, 0, 0, 9, 2, 1, 2
784,68.82209666837885,242.52801044676264,7.941197264147702,2, 2, 0, 0, 4, 4, 0, 0, 6, 4, 1, 0
785,32.796551456325496,110.06387895967283,7.9476596672520206,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
786,136.80044288490336,327.66929341635995,7.9361316012499845,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
788,52.22314910613436,203.53436615310582,7.930782993159335,1, 1, 0, 0, 7, 7, 0, 0, 8, 8, 0, 0
789,29.685588887513937,60.452587193395075,7.955480133872426,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
793,157.22073585368477,365.86393700661205,7.925933460356996,2, 2, 0, 0, 9, 7, 1, 0, 11, 9, 1, 0
794,61.2906216950731,148.21859404312823,7.945207190459058,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
796,24.555952253974922,70.52851346287159,7.933246847620309,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
797,24.92977865208528,43.51338368879198,7.9264297587940185,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
798,80.60965835987568,246.50026003333448,7.935489220184429,0, 0, 0, 0, 7, 5, 1, 0, 7, 5, 1, 0
799,7.357093241222493,24.72829480621225,7.9304155770133455,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
801,33.0539365655403,129.88243233768378,7.928218397635426,3, 0, 0, 1, 3, 1, 0, 1, 6, 0, 0, 2
802,54.450928173122286,133.88283021344208,7.950600684672775,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
804,25.138828415686678,56.32806623051156,7.931516568581754,0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1
962,119.25988309749313,377.29778477822146,7.947970405683418,1, 1, 0, 0, 11, 7, 0, 1, 12, 8, 0, 1
963,113.33703808270906,314.8239461757045,7.9370216890412255,1, 1, 0, 0, 9, 9, 0, 0, 10, 8, 0, 1
964,69.18479525669085,260.8730162291613,7.951088098963622,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
968,96.16323865978481,317.2958034104034,7.934888758595528,2, 2, 0, 0, 12, 10, 1, 0, 14, 12, 1, 0
969,50.827990775365585,171.90651287226535,7.93957035107408,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
971,130.80915886940969,286.39740721642556,7.938185074617412,1, 1, 0, 0, 6, 6, 0, 0, 7, 7, 0, 0
972,49.783441465672446,156.3258367043522,7.943526161939079,0, 0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 0
973,22.455425875826155,70.22001149961255,7.94217888678547,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
975,66.9599296535785,221.83408825115907,7.940246414729074,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
976,30.57769189621878,115.66354278654964,7.956651037485857,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
977,112.4956130399283,337.3241236650985,7.928008825967568,5, 3, 0, 1, 14, 14, 0, 0, 19, 15, 0, 2
978,21.06818868529878,51.1429387559002,7.9337710101417835,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
980,85.47791413156638,222.82440460688966,7.944160635823385,2, 2, 0, 0, 7, 5, 0, 1, 9, 7, 0, 1
981,31.961023934999712,111.22735484254211,7.9234348307405735,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
982,99.75937239565992,370.217037243519,7.943408380232146,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
983,104.90233721020238,302.4095329371812,7.9470423820063125,3, 3, 0, 0, 8, 6, 0, 1, 11, 6, 0, 2
984,97.79218926065752,288.0160538545544,7.929764601185001,2, 2, 0, 0, 10, 8, 0, 1, 12, 6, 1, 2
985,66.39793356182123,140.45435263156935,7.93537626626374,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
987,87.62910335191796,302.60021664980786,7.936979558480218,0, 0, 0, 0, 5, 5, 0, 0, 5, 5, 0, 0
991,96.54872650752766,303.61093994747137,7.938040269297264,1, 1, 0, 0, 7, 7, 0, 0, 8, 8, 0, 0
62,85.44205933426225,304.0551023201348,7.941334226253221,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
63,139.05097613577638,340.9873227816231,7.935644133924505,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
65,60.53009618272254,171.73471977931004,7.922209600599935,2, 2, 0, 0, 7, 5, 1, 0, 9, 6, 1, 0
66,21.588230859511885,88.93686964160128,7.95066265657383,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67,29.67693411738658,75.76800272502298,7.952140035060086,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68,24.507666136804346,53.92285386346459,7.9393591945917965,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
69,68.03936096107418,149.1992354870632,7.944016459753331,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70,27.502790712403435,49.96250712414873,7.940448245221249,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
72,97.88934656424303,244.02854821814026,7.942595271113799,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
73,22.952674668166367,107.48627587505861,7.93971211729612,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
75,30.230443352200734,82.89746465453491,7.941594470997471,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76,16.894632922369286,56.27918071190881,7.937668088060594,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
78,99.70297505323954,247.09174139236472,7.940208648686921,0, 0, 0, 0, 9, 3, 3, 0, 9, 3, 3, 0
79,58.256008708832255,126.65847707633122,7.949804122302572,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
80,10.172189789414041,32.7560746454551,7.948773835685263,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81,131.77774229140863,310.700533935294,7.922048571439357,0, 0, 0, 0, 5, 3, 1, 0, 5, 3, 1, 0
83,5.572865825182848,40.167929160842334,7.935937458059056,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85,72.92113275542019,201.41890456818834,7.935418128190927,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
86,23.161109853430077,86.52224414169214,7.924045417307158,0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 1, 0
87,160.9193095448377,384.5968603945373,7.908801613149212,2, 0, 0, 1, 3, 3, 0, 0, 5, 3, 0, 1
88,41.23070746198506,113.15909255861175,7.922123280957429,1, 1, 0, 0, 2, 2, 0, 0, 3, 1, 1, 0
91,72.97802865941316,188.05821724787427,7.938322106053731,1, 1, 0, 0, 4, 2, 0, 1, 5, 3, 0, 1
249,21.841240819360845,65.22750591620554,7.930328174085272,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253,144.42649750443425,396.203556571322,7.944223536695864,1, 1, 0, 0, 9, 7, 1, 0, 10, 7, 0, 1
254,19.974821998947345,28.849584865233407,7.925674897645651,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
255,49.52026760990079,86.46893921846171,7.928364559763715,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
256,93.5478861045696,280.574513296297,7.939069539473369,2, 2, 0, 0, 11, 7, 1, 1, 13, 9, 1, 1
257,84.70445737120029,221.32696954540668,7.944041015879781,3, 3, 0, 0, 15, 13, 0, 1, 18, 16, 0, 1
260,118.26496440573436,325.52504902095643,7.92192687286596,1, 1, 0, 0, 7, 7, 0, 0, 8, 8, 0, 0
262,71.05184531907457,233.90005029684704,7.938904713944529,2, 0, 1, 0, 4, 4, 0, 0, 6, 4, 1, 0
263,46.629716981730326,104.95475254679856,7.93641336841255,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
264,56.55586785762468,195.7216983006265,7.951436076314659,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
265,37.420317170586024,148.89344099364695,7.940828315331791,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
266,122.89422392051536,371.3863105930629,7.932844059131874,1, 1, 0, 0, 2, 2, 0, 0, 3, 3, 0, 0
267,8.227113776520158,17.93133179970294,7.914996129240734,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
269,122.00168419420552,336.08066401697977,7.936861471715586,0, 0, 0, 0, 7, 5, 0, 1, 7, 5, 0, 1
270,56.24248175364622,140.9964733122841,7.932677623705633,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
271,10.031986618825501,43.33978522634469,7.936687702120459,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
273,86.44417191335664,213.5175326812843,7.942952362102547,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
527,15.50051080634632,46.834920839608934,7.948847581352274,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
528,61.869351889115826,158.30472866223008,7.935142959877629,0, 0, 0, 0, 6, 6, 0, 0, 6, 6, 0, 0
529,143.6594208147387,369.65716812777254,7.934188633837307,4, 4, 0, 0, 10, 10, 0, 0, 14, 14, 0, 0
530,41.557738353432114,123.43310129934397,7.9433021918301225,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
531,1.8950345318134698,16.647967999623674,7.946259144340454,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
