Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_9MeV_6996.root,8.942768619658997,57.491131089523165,611,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,e9383fe,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
186,65.21643476178669,227.3198527527354,8.922811631773074,0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0
188,17.5968652505735,45.50347458593429,8.938531430050357,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
190,127.05053163920786,311.46425177926506,8.949442107833997,2, 0, 0, 1, 10, 8, 0, 1, 12, 8, 0, 1
191,107.41598977378867,266.75572628167083,8.947871219412022,2, 0, 1, 0, 6, 6, 0, 0, 8, 6, 1, 0
193,23.007599316165983,12.181393059420945,8.944860223375182,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
195,43.173758827433105,107.05034958956543,8.951983226524671,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
196,18.922216468482397,38.60610302847233,8.95414958940886,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
197,28.602196794091725,81.51860234858047,8.929357714376678,1, 1, 0, 0, 5, 5, 0, 0, 6, 6, 0, 0
198,11.8551910592116,34.39167603578613,8.945006098206736,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200,92.75959537243529,324.04195446659264,8.954910163551865,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
201,135.30422797186876,372.93505139351015,8.930544520756108,1, 1, 0, 0, 10, 8, 0, 1, 11, 9, 0, 1
203,71.22430508124427,215.29372544319568,8.932567250024995,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
204,111.4337959942219,354.88944241848077,8.936989670542767,1, 1, 0, 0, 13, 11, 1, 0, 14, 10, 1, 1
205,20.917434176203503,61.5780860690038,8.96192666718466,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
207,79.11086421182438,319.9796712972276,8.948744646395939,0, 0, 0, 0, 7, 3, 1, 1, 7, 3, 1, 1
208,108.59299689687461,377.8678021129852,8.937089701401586,1, 1, 0, 0, 3, 3, 0, 0, 4, 4, 0, 0
210,123.30255027517107,376.62699268872467,8.940722940130716,1, 1, 0, 0, 16, 10, 0, 3, 17, 11, 0, 3
