-0.00010117375	-0.00011217375	-0.000138	0	6.283185307179586	1.5707963267948966
-0.00010667375	-0.00012170002944162883	-0.000138	0	5.235987755982989	1.5707963267948966
-0.00011767375	-0.00012170002944162883	-0.000138	0	4.188790204786391	1.5707963267948966
-0.00012317375	-0.00011217375	-0.000138	0	3.141592653589793	1.5707963267948966
-0.00011767375000000001	-0.00010264747055837118	-0.000138	0	2.0943951023931957	1.5707963267948966
-0.00010667375	-0.00010264747055837117	-0.000138	0	1.0471975511965974	1.5707963267948966
-0.00010264747055837117	-0.00011767375	-0.000126	0	5.759586531581287	1.5707963267948966
-0.00011217375	-0.00012317375	-0.000126	0	4.71238898038469	1.5707963267948966
-0.00012170002944162883	-0.00011767375	-0.000126	0	3.665191429188092	1.5707963267948966
-0.00012170002944162883	-0.00010667375	-0.000126	0	2.6179938779914944	1.5707963267948966
-0.00011217375	-0.00010117375	-0.000126	0	1.5707963267948966	1.5707963267948966
-0.00010264747055837118	-0.00010667374999999998	-0.000126	0	0.5235987755982991	1.5707963267948966
-0.00010117375	-0.00011217375	-0.000114	0	6.283185307179586	1.5707963267948966
-0.00010667375	-0.00012170002944162883	-0.000114	0	5.235987755982989	1.5707963267948966
-0.00011767375	-0.00012170002944162883	-0.000114	0	4.188790204786391	1.5707963267948966
-0.00012317375	-0.00011217375	-0.000114	0	3.141592653589793	1.5707963267948966
-0.00011767375000000001	-0.00010264747055837118	-0.000114	0	2.0943951023931957	1.5707963267948966
-0.00010667375	-0.00010264747055837117	-0.000114	0	1.0471975511965974	1.5707963267948966
-0.00010264747055837117	-0.00011767375	-0.000102	0	5.759586531581287	1.5707963267948966
-0.00011217375	-0.00012317375	-0.000102	0	4.71238898038469	1.5707963267948966
-0.00012170002944162883	-0.00011767375	-0.000102	0	3.665191429188092	1.5707963267948966
-0.00012170002944162883	-0.00010667375	-0.000102	0	2.6179938779914944	1.5707963267948966
-0.00011217375	-0.00010117375	-0.000102	0	1.5707963267948966	1.5707963267948966
-0.00010264747055837118	-0.00010667374999999998	-0.000102	0	0.5235987755982991	1.5707963267948966
-0.00010117375	-0.00011217375	-9e-05	0	6.283185307179586	1.5707963267948966
-0.00010667375	-0.00012170002944162883	-9e-05	0	5.235987755982989	1.5707963267948966
-0.00011767375	-0.00012170002944162883	-9e-05	0	4.188790204786391	1.5707963267948966
